message,date,timestamp
炸,2026-05-10T07:42:59.312Z,1778398979312 
艾斯比,2026-05-10T07:42:59.226Z,1778398979226 
这对子四带二不好吗？,2026-05-10T07:42:58.106Z,1778398978106 
炸啊,2026-05-10T07:42:58.035Z,1778398978035 
艾斯比,2026-05-10T07:42:57.392Z,1778398977392 
炸,2026-05-10T07:42:57.354Z,1778398977354 
爆了,2026-05-10T07:42:57.137Z,1778398977137 
炸了对9,2026-05-10T07:42:56.977Z,1778398976977 
冰蜜蜂,2026-05-10T07:42:56.466Z,1778398976466 
4,2026-05-10T07:42:56.234Z,1778398976234 
你是人吗,2026-05-10T07:42:55.986Z,1778398975986 
炸啊,2026-05-10T07:42:55.699Z,1778398975699 
继续炸,2026-05-10T07:42:55.209Z,1778398975209 
炸,2026-05-10T07:42:54.656Z,1778398974656 
咦,2026-05-10T07:42:54.423Z,1778398974423 
你完蛋了你完蛋了你完蛋了,2026-05-10T07:42:54.402Z,1778398974402 
求张大哥带带你吧,2026-05-10T07:42:54.354Z,1778398974354 
艾斯比,2026-05-10T07:42:54.235Z,1778398974235 
输咯,2026-05-10T07:42:54.014Z,1778398974014 
喜欢给机会,2026-05-10T07:42:53.339Z,1778398973339 
坏了,2026-05-10T07:42:53.151Z,1778398973151 
sb,2026-05-10T07:42:52.959Z,1778398972959 
有感觉吗,2026-05-10T07:42:52.752Z,1778398972752 
灰泽满我喜欢你,2026-05-10T07:42:52.359Z,1778398972359 
艾斯比,2026-05-10T07:42:52.186Z,1778398972186 
你是人马,2026-05-10T07:42:52.144Z,1778398972144 
艾斯比,2026-05-10T07:42:52.075Z,1778398972075 
😄,2026-05-10T07:42:51.821Z,1778398971821 
神人,2026-05-10T07:42:51.548Z,1778398971548 
你是人吗,2026-05-10T07:42:51.418Z,1778398971418 
过,2026-05-10T07:42:51.261Z,1778398971261 
艾斯比,2026-05-10T07:42:51.248Z,1778398971248 
i­ceb,2026-05-10T07:42:51.174Z,1778398971174 
艾斯比,2026-05-10T07:42:51.065Z,1778398971065 
炸,2026-05-10T07:42:50.732Z,1778398970732 
艾斯比,2026-05-10T07:42:50.224Z,1778398970224 
一把输完一把输完一把输完一把输完一把输完,2026-05-10T07:42:50.163Z,1778398970163 
气不气气不气气不气气不气气不气气不气气不气气不气,2026-05-10T07:42:50.008Z,1778398970008 
iceb,2026-05-10T07:42:49.971Z,1778398969971 
iceb多出个顺子伏笔,2026-05-10T07:42:49.616Z,1778398969616 
iceb,2026-05-10T07:42:49.584Z,1778398969584 
万一人家直接出完了呢,2026-05-10T07:42:48.972Z,1778398968972 
你看你怂的,2026-05-10T07:42:48.602Z,1778398968602 
艾斯比,2026-05-10T07:42:48.099Z,1778398968099 
4直接2啊,2026-05-10T07:42:47.937Z,1778398967937 
你完蛋了,2026-05-10T07:42:47.818Z,1778398967818 
艾斯比吧你,2026-05-10T07:42:47.605Z,1778398967605 
输了有感觉吗,2026-05-10T07:42:47.471Z,1778398967471 
艾斯比吧天天交牌权,2026-05-10T07:42:46.458Z,1778398966458 
炸,2026-05-10T07:42:46.457Z,1778398966457 
求张大哥带带你吧,2026-05-10T07:42:46.367Z,1778398966367 
斗地主还有让人先出的吗,2026-05-10T07:42:46.245Z,1778398966245 
艾斯比,2026-05-10T07:42:45.902Z,1778398965902 
才比,2026-05-10T07:42:44.934Z,1778398964934 
四带二吧,2026-05-10T07:42:44.907Z,1778398964907 
灰泽满我喜欢你,2026-05-10T07:42:44.607Z,1778398964607 
你让他出个劈 啊,2026-05-10T07:42:44.520Z,1778398964520 
灰泽满我喜欢你,2026-05-10T07:42:44.099Z,1778398964099 
这是人啊？,2026-05-10T07:42:42.765Z,1778398962765 
炸,2026-05-10T07:42:42.012Z,1778398962012 
让她出牌干嘛,2026-05-10T07:42:39.338Z,1778398959338 
艾斯比吧,2026-05-10T07:42:39.273Z,1778398959273 
iceb,2026-05-10T07:42:39.131Z,1778398959131 
神人,2026-05-10T07:42:39.099Z,1778398959099 
额，开等级墙我都会，开等级墙，偷水，字数限制，15级发言，不能重复发言，呃俯,2026-05-10T07:42:38.642Z,1778398958642 
艾斯比吧你,2026-05-10T07:42:38.553Z,1778398958553 
艾斯比,2026-05-10T07:42:38.453Z,1778398958453 
求张大哥带带你吧,2026-05-10T07:42:38.346Z,1778398958346 
你看你你怂的,2026-05-10T07:42:38.198Z,1778398958198 
一把输完一把输完一把输完一把输完一把输完,2026-05-10T07:42:38.184Z,1778398958184 
寄了,2026-05-10T07:42:38.065Z,1778398958065 
灰泽满好笨 做绿冻好丢人,2026-05-10T07:42:37.831Z,1778398957831 
？,2026-05-10T07:42:37.528Z,1778398957528 
继续放[捂脸][捂脸][捂脸],2026-05-10T07:42:37.086Z,1778398957086 
？,2026-05-10T07:42:36.762Z,1778398956762 
灰泽满我喜欢你,2026-05-10T07:42:36.056Z,1778398956056 
炸,2026-05-10T07:42:36.040Z,1778398956040 
sb,2026-05-10T07:42:35.978Z,1778398955978 
？,2026-05-10T07:42:35.850Z,1778398955850 
他要逃完了,2026-05-10T07:42:35.833Z,1778398955833 
呵呵,2026-05-10T07:42:35.616Z,1778398955616 
炸­,2026-05-10T07:42:35.553Z,1778398955553 
炸,2026-05-10T07:42:35.466Z,1778398955466 
继续出啊,2026-05-10T07:42:35.465Z,1778398955465 
炸,2026-05-10T07:42:34.454Z,1778398954454 
那你完蛋了,2026-05-10T07:42:34.380Z,1778398954380 
？,2026-05-10T07:42:34.272Z,1778398954272 
炸啊,2026-05-10T07:42:34.201Z,1778398954201 
？？？？？,2026-05-10T07:42:34.155Z,1778398954155 
艾斯比,2026-05-10T07:42:34.089Z,1778398954089 
发牌员灰泽满儿子,2026-05-10T07:42:33.893Z,1778398953893 
继续出啊,2026-05-10T07:42:33.830Z,1778398953830 
炸,2026-05-10T07:42:33.793Z,1778398953793 
你无敌了,2026-05-10T07:42:33.339Z,1778398953339 
炸啊。。。。。。,2026-05-10T07:42:33.169Z,1778398953169 
炸,2026-05-10T07:42:32.662Z,1778398952662 
？,2026-05-10T07:42:32.107Z,1778398952107 
这还用想？,2026-05-10T07:42:32.019Z,1778398952019 
这不炸?,2026-05-10T07:42:31.901Z,1778398951901 
我看你这牌输定了,2026-05-10T07:42:31.750Z,1778398951750 
艾斯比,2026-05-10T07:42:31.599Z,1778398951599 
？,2026-05-10T07:42:31.116Z,1778398951116 
？,2026-05-10T07:42:31.072Z,1778398951072 
定制,2026-05-10T07:42:30.713Z,1778398950713 
求张大哥带带你吧,2026-05-10T07:42:30.341Z,1778398950341 
区,2026-05-10T07:42:30.238Z,1778398950238 
？,2026-05-10T07:42:30.137Z,1778398950137 
一把输完一把输完一把输完一把输完一把输完,2026-05-10T07:42:29.979Z,1778398949979 
？,2026-05-10T07:42:29.747Z,1778398949747 
hzm给发牌员了,2026-05-10T07:42:29.654Z,1778398949654 
经典三个炸,2026-05-10T07:42:29.491Z,1778398949491 
？,2026-05-10T07:42:29.283Z,1778398949283 
炸啊,2026-05-10T07:42:28.634Z,1778398948634 
？,2026-05-10T07:42:28.467Z,1778398948467 
炸,2026-05-10T07:42:28.141Z,1778398948141 
灰泽满我喜欢你,2026-05-10T07:42:28.139Z,1778398948139 
炸,2026-05-10T07:42:28.113Z,1778398948113 
4带2,2026-05-10T07:42:27.978Z,1778398947978 
？,2026-05-10T07:42:27.974Z,1778398947974 
炸­,2026-05-10T07:42:27.865Z,1778398947865 
炸,2026-05-10T07:42:27.825Z,1778398947825 
炸,2026-05-10T07:42:27.711Z,1778398947711 
炸,2026-05-10T07:42:27.627Z,1778398947627 
？,2026-05-10T07:42:27.285Z,1778398947285 
厌蠢症犯了,2026-05-10T07:42:27.248Z,1778398947248 
炸啊,2026-05-10T07:42:27.050Z,1778398947050 
炸,2026-05-10T07:42:26.734Z,1778398946734 
魄力呢,2026-05-10T07:42:26.666Z,1778398946666 
经典三个炸,2026-05-10T07:42:26.409Z,1778398946409 
经典三个炸经典三个炸,2026-05-10T07:42:26.291Z,1778398946291 
炸,2026-05-10T07:42:26.171Z,1778398946171 
？,2026-05-10T07:42:26.063Z,1778398946063 
炸,2026-05-10T07:42:25.930Z,1778398945930 
区,2026-05-10T07:42:25.363Z,1778398945363 
炸了四带2,2026-05-10T07:42:24.941Z,1778398944941 
经典三个炸,2026-05-10T07:42:24.911Z,1778398944911 
三个炸不会玩？,2026-05-10T07:42:24.301Z,1778398944301 
咦,2026-05-10T07:42:24.123Z,1778398944123 
炸,2026-05-10T07:42:24.025Z,1778398944025 
炸他,2026-05-10T07:42:23.831Z,1778398943831 
炸,2026-05-10T07:42:23.707Z,1778398943707 
炸啊,2026-05-10T07:42:23.475Z,1778398943475 
炸！,2026-05-10T07:42:23.472Z,1778398943472 
奶奶牌是吧,2026-05-10T07:42:23.241Z,1778398943241 
炸啊,2026-05-10T07:42:23.097Z,1778398943097 
炸啊,2026-05-10T07:42:22.803Z,1778398942803 
炸啊,2026-05-10T07:42:22.767Z,1778398942767 
一把输完有感觉吗,2026-05-10T07:42:22.570Z,1778398942570 
发牌员绿冻,2026-05-10T07:42:22.437Z,1778398942437 
求张大哥带带你吧,2026-05-10T07:42:22.363Z,1778398942363 
炸,2026-05-10T07:42:21.793Z,1778398941793 
？,2026-05-10T07:42:21.389Z,1778398941389 
4J,2026-05-10T07:42:21.340Z,1778398941340 
炸,2026-05-10T07:42:21.179Z,1778398941179 
­炸,2026-05-10T07:42:21.164Z,1778398941164 
开炸,2026-05-10T07:42:21.156Z,1778398941156 
炸啊,2026-05-10T07:42:21.099Z,1778398941099 
一把输完一把输完一把输完一把输完一把输完,2026-05-10T07:42:20.783Z,1778398940783 
炸啊,2026-05-10T07:42:20.421Z,1778398940421 
？,2026-05-10T07:42:20.346Z,1778398940346 
灰泽满我喜欢你,2026-05-10T07:42:20.329Z,1778398940329 
iceb,2026-05-10T07:42:20.233Z,1778398940233 
炸啊,2026-05-10T07:42:20.188Z,1778398940188 
炸,2026-05-10T07:42:20.105Z,1778398940105 
炸,2026-05-10T07:42:20.088Z,1778398940088 
炸了,2026-05-10T07:42:20.033Z,1778398940033 
炸,2026-05-10T07:42:19.936Z,1778398939936 
什么欢乐场,2026-05-10T07:42:19.868Z,1778398939868 
炸,2026-05-10T07:42:19.608Z,1778398939608 
炸,2026-05-10T07:42:19.273Z,1778398939273 
炸,2026-05-10T07:42:19.129Z,1778398939129 
炸了,2026-05-10T07:42:18.615Z,1778398938615 
怎么出,2026-05-10T07:42:18.519Z,1778398938519 
舒服吗,2026-05-10T07:42:17.882Z,1778398937882 
炸,2026-05-10T07:42:17.569Z,1778398937569 
牛逼,2026-05-10T07:42:17.527Z,1778398937527 
完了,2026-05-10T07:42:17.458Z,1778398937458 
炸,2026-05-10T07:42:17.320Z,1778398937320 
炸,2026-05-10T07:42:17.292Z,1778398937292 
这不打春天,2026-05-10T07:42:16.975Z,1778398936975 
炸,2026-05-10T07:42:16.826Z,1778398936826 
？,2026-05-10T07:42:16.765Z,1778398936765 
奶奶牌,2026-05-10T07:42:15.856Z,1778398935856 
炸,2026-05-10T07:42:15.820Z,1778398935820 
奶奶牌,2026-05-10T07:42:15.305Z,1778398935305 
？,2026-05-10T07:42:15.074Z,1778398935074 
没了有感觉吗,2026-05-10T07:42:14.818Z,1778398934818 
求张大哥带带你吧,2026-05-10T07:42:14.295Z,1778398934295 
发牌暖男丨,2026-05-10T07:42:14.225Z,1778398934225 
？,2026-05-10T07:42:14.163Z,1778398934163 
炸不炸一样，就两万多豆最多赢那些,2026-05-10T07:42:14.103Z,1778398934103 
输了就丨,2026-05-10T07:42:12.860Z,1778398932860 
iceb,2026-05-10T07:42:12.727Z,1778398932727 
灰泽满我喜欢你,2026-05-10T07:42:12.242Z,1778398932242 
这牌博在哪,2026-05-10T07:42:12.169Z,1778398932169 
定制,2026-05-10T07:42:11.903Z,1778398931903 
这不明牌？,2026-05-10T07:42:11.894Z,1778398931894 
什么欢乐场,2026-05-10T07:42:11.389Z,1778398931389 
谁？,2026-05-10T07:42:11.373Z,1778398931373 
？,2026-05-10T07:42:11.085Z,1778398931085 
定制,2026-05-10T07:42:10.656Z,1778398930656 
真的是艾斯比,2026-05-10T07:42:10.627Z,1778398930627 
给发牌员了,2026-05-10T07:42:10.558Z,1778398930558 
谁,2026-05-10T07:42:10.142Z,1778398930142 
奶奶牌,2026-05-10T07:42:10.006Z,1778398930006 
明牌啊,2026-05-10T07:42:09.679Z,1778398929679 
好好好,2026-05-10T07:42:09.579Z,1778398929579 
？??????,2026-05-10T07:42:09.214Z,1778398929214 
卡布奇诺就是将军了,2026-05-10T07:42:09.069Z,1778398929069 
?,2026-05-10T07:42:08.552Z,1778398928552 
易博,2026-05-10T07:42:08.315Z,1778398928315 
区来了,2026-05-10T07:42:08.313Z,1778398928313 
给暗号不炸？,2026-05-10T07:42:08.198Z,1778398928198 
倒咖啡就是让你炸 懂吗,2026-05-10T07:42:08.047Z,1778398928047 
无敌了,2026-05-10T07:42:08.036Z,1778398928036 
到咖啡意思就是让你有炸就炸,2026-05-10T07:42:07.861Z,1778398927861 
发牌的是绿冻？,2026-05-10T07:42:07.510Z,1778398927510 
给暗号不炸？,2026-05-10T07:42:07.351Z,1778398927351 
5连胜不是因为前面有铺垫？,2026-05-10T07:42:07.243Z,1778398927243 
报了,2026-05-10T07:42:06.761Z,1778398926761 
奶奶牌,2026-05-10T07:42:06.542Z,1778398926542 
绿冻发的牌,2026-05-10T07:42:06.335Z,1778398926335 
求张大哥带带你吧,2026-05-10T07:42:06.299Z,1778398926299 
给你卡布奇诺就是让你炸,2026-05-10T07:42:06.261Z,1778398926261 
发牌员又被脑控了,2026-05-10T07:42:06.233Z,1778398926233 
绿冻发牌员,2026-05-10T07:42:06.147Z,1778398926147 
超级加倍,2026-05-10T07:42:06.098Z,1778398926098 
爆,2026-05-10T07:42:05.876Z,1778398925876 
队友让你炸啊,2026-05-10T07:42:05.367Z,1778398925367 
这是啥牌,2026-05-10T07:42:05.233Z,1778398925233 
倒咖啡就是让你炸 懂吗 倒咖啡就是让你炸 懂吗 倒咖啡就是让你炸 懂吗,2026-05-10T07:42:04.984Z,1778398924984 
4带2,2026-05-10T07:42:04.845Z,1778398924845 
定制,2026-05-10T07:42:04.291Z,1778398924291 
？,2026-05-10T07:42:04.266Z,1778398924266 
艾斯比,2026-05-10T07:42:04.202Z,1778398924202 
？,2026-05-10T07:42:04.154Z,1778398924154 
灰泽满我喜欢你,2026-05-10T07:42:04.151Z,1778398924151 
发牌暖男丨发牌暖男丨,2026-05-10T07:42:03.920Z,1778398923920 
人机,2026-05-10T07:42:03.808Z,1778398923808 
奶奶牌,2026-05-10T07:42:03.666Z,1778398923666 
？？？,2026-05-10T07:42:03.604Z,1778398923604 
超级加倍,2026-05-10T07:42:03.567Z,1778398923567 
遇见难的事又不做事了,2026-05-10T07:42:03.508Z,1778398923508 
开了,2026-05-10T07:42:03.078Z,1778398923078 
牛逼,2026-05-10T07:42:03.057Z,1778398923057 
奶奶牌,2026-05-10T07:42:02.995Z,1778398922995 
吃了,2026-05-10T07:42:02.779Z,1778398922779 
？,2026-05-10T07:42:02.620Z,1778398922620 
？,2026-05-10T07:42:02.551Z,1778398922551 
？,2026-05-10T07:42:02.468Z,1778398922468 
哇,2026-05-10T07:42:02.407Z,1778398922407 
奶奶来了,2026-05-10T07:42:02.298Z,1778398922298 
超级,2026-05-10T07:42:02.274Z,1778398922274 
elo,2026-05-10T07:42:02.203Z,1778398922203 
明牌啊,2026-05-10T07:42:02.154Z,1778398922154 
没奶奶牌你会玩吗？,2026-05-10T07:42:02.114Z,1778398922114 
­？,2026-05-10T07:42:01.781Z,1778398921781 
？,2026-05-10T07:42:01.559Z,1778398921559 
卡布奇洛是让你炸弹,2026-05-10T07:42:01.533Z,1778398921533 
卡布奇诺，开启你的炸弹秀,2026-05-10T07:42:01.125Z,1778398921125 
？,2026-05-10T07:42:01.043Z,1778398921043 
？,2026-05-10T07:42:00.918Z,1778398920918 
？？？？？,2026-05-10T07:42:00.567Z,1778398920567 
超级,2026-05-10T07:42:00.528Z,1778398920528 
？,2026-05-10T07:42:00.459Z,1778398920459 
超级加倍,2026-05-10T07:42:00.233Z,1778398920233 
？,2026-05-10T07:42:00.153Z,1778398920153 
？？？？？,2026-05-10T07:42:00.139Z,1778398920139 
区,2026-05-10T07:42:00.083Z,1778398920083 
？,2026-05-10T07:42:00.082Z,1778398920082 
艾斯比,2026-05-10T07:41:59.365Z,1778398919365 
奶奶[捂脸][捂脸][捂脸],2026-05-10T07:41:59.295Z,1778398919295 
？,2026-05-10T07:41:59.209Z,1778398919209 
给暗号不炸？,2026-05-10T07:41:59.033Z,1778398919033 
？？,2026-05-10T07:41:58.880Z,1778398918880 
拿,2026-05-10T07:41:58.705Z,1778398918705 
？,2026-05-10T07:41:58.609Z,1778398918609 
发牌暖男丨,2026-05-10T07:41:58.522Z,1778398918522 
求张大哥带带你吧,2026-05-10T07:41:58.310Z,1778398918310 
?,2026-05-10T07:41:58.220Z,1778398918220 
？,2026-05-10T07:41:57.770Z,1778398917770 
超级加倍,2026-05-10T07:41:57.763Z,1778398917763 
？,2026-05-10T07:41:57.754Z,1778398917754 
奶奶牌👵,2026-05-10T07:41:57.645Z,1778398917645 
奶奶来了,2026-05-10T07:41:57.020Z,1778398917020 
？,2026-05-10T07:41:56.946Z,1778398916946 
­？,2026-05-10T07:41:56.562Z,1778398916562 
？,2026-05-10T07:41:56.495Z,1778398916495 
？,2026-05-10T07:41:56.423Z,1778398916423 
？,2026-05-10T07:41:56.302Z,1778398916302 
灰泽满我喜欢你,2026-05-10T07:41:56.285Z,1778398916285 
暗号都不懂？,2026-05-10T07:41:56.163Z,1778398916163 
让你炸你二龙吗 让你炸你二龙吗 让你炸你二龙吗 ,2026-05-10T07:41:55.804Z,1778398915804 
？,2026-05-10T07:41:55.328Z,1778398915328 
？？？？？？？？？？？？？？？,2026-05-10T07:41:54.851Z,1778398914851 
队友让你炸弹你👂🏻🐉吗,2026-05-10T07:41:54.699Z,1778398914699 
？？,2026-05-10T07:41:54.509Z,1778398914509 
倒咖啡就是让你炸 懂吗 倒咖啡就是让你炸 懂吗 倒咖啡就是让你炸 懂吗,2026-05-10T07:41:54.378Z,1778398914378 
卡布奇诺是出炸弹的意思,2026-05-10T07:41:54.284Z,1778398914284 
你二🐉🐎,2026-05-10T07:41:54.279Z,1778398914279 
这都能赢？这都能赢？这都能赢？这都能赢？,2026-05-10T07:41:54.227Z,1778398914227 
都给你到咖啡了你耳聋吗 都给你到咖啡了你耳聋吗都给你到咖啡了你耳聋吗,2026-05-10T07:41:53.946Z,1778398913946 
赢了跟你有关系吗？,2026-05-10T07:41:53.722Z,1778398913722 
区完了,2026-05-10T07:41:53.421Z,1778398913421 
满神别烧我普通局兄弟绳了好吗,2026-05-10T07:41:53.415Z,1778398913415 
入机,2026-05-10T07:41:53.414Z,1778398913414 
4=5,2026-05-10T07:41:53.325Z,1778398913325 
倒咖啡是暗示炸弹,2026-05-10T07:41:53.122Z,1778398913122 
iceb,2026-05-10T07:41:53.024Z,1778398913024 
能看弹幕吗,2026-05-10T07:41:52.968Z,1778398912968 
？,2026-05-10T07:41:52.922Z,1778398912922 
@Karsamzing雪峰：哈哈，可以，这很巧乐兹,2026-05-10T07:41:52.856Z,1778398912856 
都给你到咖啡了你耳聋吗 都给你到咖啡了你耳聋吗,2026-05-10T07:41:52.647Z,1778398912647 
赢了跟你有啥关系,2026-05-10T07:41:52.441Z,1778398912441 
倒咖啡就是让你炸 懂吗倒咖啡就是让你炸 懂吗倒咖啡就是让你炸 懂吗倒咖啡就是让你,2026-05-10T07:41:52.380Z,1778398912380 
卡布奇诺是让你出炸[大笑],2026-05-10T07:41:51.855Z,1778398911855 
队友让你炸啊,2026-05-10T07:41:51.728Z,1778398911728 
倒咖啡是暗示炸弹,2026-05-10T07:41:51.145Z,1778398911145 
？,2026-05-10T07:41:50.913Z,1778398910913 
入机入机,2026-05-10T07:41:50.895Z,1778398910895 
人机五连胜,2026-05-10T07:41:50.869Z,1778398910869 
智力有问题,2026-05-10T07:41:50.822Z,1778398910822 
怂蛋,2026-05-10T07:41:50.722Z,1778398910722 
卡布其诺是炸弹暗语,2026-05-10T07:41:50.513Z,1778398910513 
艾斯比,2026-05-10T07:41:50.378Z,1778398910378 
求张大哥带带你吧,2026-05-10T07:41:50.343Z,1778398910343 
队友让你炸，你不炸，区啊,2026-05-10T07:41:50.219Z,1778398910219 
他发那句话意思是让你炸他发那句话意思是让你炸他发那句话意思是让你炸,2026-05-10T07:41:50.046Z,1778398910046 
我有厌蠢症,2026-05-10T07:41:49.914Z,1778398909914 
炸了翻倍,2026-05-10T07:41:49.724Z,1778398909724 
让你炸你二龙吗 让你炸你二龙吗 让你炸你二龙吗 让你炸你二龙吗 ,2026-05-10T07:41:49.705Z,1778398909705 
都给你到咖啡了你耳聋吗都给你到咖啡了你耳聋吗都给你到咖啡了你耳聋吗,2026-05-10T07:41:49.190Z,1778398909190 
艾斯比,2026-05-10T07:41:49.118Z,1778398909118 
灰泽满我喜欢你,2026-05-10T07:41:48.570Z,1778398908570 
真给你区完了,2026-05-10T07:41:48.551Z,1778398908551 
"✈️🍅🍅🍅🍅🍅🍅🍅🍅",2026-05-10T07:41:48.484Z,1778398908484 
他发那句话意思是让你炸他发那句话意思是让你炸他发那句话意思是让你炸,2026-05-10T07:41:48.427Z,1778398908427 
倒咖啡就是让你炸 懂吗,2026-05-10T07:41:48.343Z,1778398908343 
都给你到咖啡了你耳聋吗都给你到咖啡了你耳聋吗,2026-05-10T07:41:48.254Z,1778398908254 
区,2026-05-10T07:41:48.082Z,1778398908082 
elo,2026-05-10T07:41:47.747Z,1778398907747 
求求你去pc吧,2026-05-10T07:41:47.724Z,1778398907724 
队友带个👄🐷,2026-05-10T07:41:47.579Z,1778398907579 
都给你到咖啡了你耳聋吗,2026-05-10T07:41:47.397Z,1778398907397 
iceb,2026-05-10T07:41:47.353Z,1778398907353 
？,2026-05-10T07:41:47.146Z,1778398907146 
艾斯比,2026-05-10T07:41:47.139Z,1778398907139 
打暗号让你炸,2026-05-10T07:41:46.751Z,1778398906751 
没有hzm开不了这一把,2026-05-10T07:41:46.343Z,1778398906343 
艾斯­比,2026-05-10T07:41:46.165Z,1778398906165 
区,2026-05-10T07:41:46.079Z,1778398906079 
艾斯比,2026-05-10T07:41:46.060Z,1778398906060 
咦,2026-05-10T07:41:45.928Z,1778398905928 
艾斯比,2026-05-10T07:41:45.694Z,1778398905694 
负责凑人开游戏的,2026-05-10T07:41:45.675Z,1778398905675 
这都能赢？这都能赢？这都能赢？这都能赢？,2026-05-10T07:41:45.572Z,1778398905572 
都给你到咖啡了你耳聋吗都给你到咖啡了你耳聋吗都给你到咖啡了你耳聋吗都给你到咖啡了,2026-05-10T07:41:45.558Z,1778398905558 
区,2026-05-10T07:41:45.462Z,1778398905462 
让你炸啊sb,2026-05-10T07:41:45.353Z,1778398905353 
叫你炸你耳聋吗,2026-05-10T07:41:45.147Z,1778398905147 
艾斯比,2026-05-10T07:41:45.140Z,1778398905140 
让你炸啊阿姨,2026-05-10T07:41:45.070Z,1778398905070 
血压高了,2026-05-10T07:41:45.059Z,1778398905059 
暗号都看不懂！,2026-05-10T07:41:44.831Z,1778398904831 
让你炸你二龙吗 让你炸你二龙吗 让你炸你二龙吗 ,2026-05-10T07:41:44.778Z,1778398904778 
你不懂啊,2026-05-10T07:41:44.661Z,1778398904661 
？,2026-05-10T07:41:44.559Z,1778398904559 
太怂了，队友给你暗号了,2026-05-10T07:41:44.476Z,1778398904476 
都给你到咖啡了你耳聋吗都给你到咖啡了你耳聋吗都给你到咖啡了你耳聋吗,2026-05-10T07:41:44.453Z,1778398904453 
？太🐷了,2026-05-10T07:41:44.378Z,1778398904378 
 炸弹暗号,2026-05-10T07:41:44.329Z,1778398904329 
iceb,2026-05-10T07:41:44.047Z,1778398904047 
软蛋,2026-05-10T07:41:43.881Z,1778398903881 
封顶了不影响,2026-05-10T07:41:43.772Z,1778398903772 
"✈️🍅🍅🍅🍅🍅🍅🍅🍅",2026-05-10T07:41:43.603Z,1778398903603 
都给你到咖啡了你耳聋吗都给你到咖啡了你耳聋吗,2026-05-10T07:41:43.527Z,1778398903527 
灰泽满用处为0,2026-05-10T07:41:43.191Z,1778398903191 
没办法 队友张圣帝君,2026-05-10T07:41:43.083Z,1778398903083 
炸啊,2026-05-10T07:41:42.957Z,1778398902957 
倒就是让你炸 懂吗 倒就是让你炸 懂吗倒就是让你炸 懂吗,2026-05-10T07:41:42.913Z,1778398902913 
不炸是人,2026-05-10T07:41:42.836Z,1778398902836 
卡布奇诺就是让你炸的意思卡布奇诺就是让你炸的意思卡布奇诺就是让你炸的意思卡布奇诺,2026-05-10T07:41:42.344Z,1778398902344 
都给你到咖啡了你耳聋吗,2026-05-10T07:41:42.324Z,1778398902324 
求张大哥带带你吧,2026-05-10T07:41:42.301Z,1778398902301 
区啊,2026-05-10T07:41:42.243Z,1778398902243 
赢?,2026-05-10T07:41:41.655Z,1778398901655 
你猜为什么给你卡布奇诺,2026-05-10T07:41:41.644Z,1778398901644 
叫你炸你不炸,2026-05-10T07:41:41.637Z,1778398901637 
厌蠢犯了,2026-05-10T07:41:41.381Z,1778398901381 
封顶了 无所谓,2026-05-10T07:41:41.266Z,1778398901266 
智力有问题,2026-05-10T07:41:41.169Z,1778398901169 
倒就是让你炸 懂吗,2026-05-10T07:41:41.049Z,1778398901049 
本来可以加积分,2026-05-10T07:41:40.950Z,1778398900950 
你是人吗,2026-05-10T07:41:40.883Z,1778398900883 
艾斯比给暗号了不炸,2026-05-10T07:41:40.856Z,1778398900856 
艾斯比,2026-05-10T07:41:40.764Z,1778398900764 
让你炸你二龙吗 让你炸你二龙吗 让你炸你二龙吗 让你炸你二龙吗 ,2026-05-10T07:41:40.525Z,1778398900525 
艾斯比,2026-05-10T07:41:40.371Z,1778398900371 
本来可以加积分,2026-05-10T07:41:40.347Z,1778398900347 
灰泽满我喜欢你,2026-05-10T07:41:40.340Z,1778398900340 
记牌器不看？,2026-05-10T07:41:40.192Z,1778398900192 
吃力,2026-05-10T07:41:39.861Z,1778398899861 
啊,2026-05-10T07:41:39.683Z,1778398899683 
你懂不懂得起啊,2026-05-10T07:41:39.618Z,1778398899618 
区,2026-05-10T07:41:39.554Z,1778398899554 
人机,2026-05-10T07:41:39.506Z,1778398899506 
躺赢√,2026-05-10T07:41:39.239Z,1778398899239 
艾斯比,2026-05-10T07:41:39.024Z,1778398899024 
没你开不了游戏,2026-05-10T07:41:38.882Z,1778398898882 
智力真的低于边牧,2026-05-10T07:41:38.810Z,1778398898810 
给你暗号了你不炸,2026-05-10T07:41:38.802Z,1778398898802 
暗号都给了,2026-05-10T07:41:38.422Z,1778398898422 
入机,2026-05-10T07:41:38.335Z,1778398898335 
你看你怂的,2026-05-10T07:41:37.982Z,1778398897982 
艾斯比,2026-05-10T07:41:37.792Z,1778398897792 
细节少赢两万,2026-05-10T07:41:37.746Z,1778398897746 
没有,2026-05-10T07:41:37.591Z,1778398897591 
让你炸啊阿姨,2026-05-10T07:41:37.582Z,1778398897582 
艾斯比,2026-05-10T07:41:37.571Z,1778398897571 
你不懂,2026-05-10T07:41:37.492Z,1778398897492 
炸倍率,2026-05-10T07:41:37.302Z,1778398897302 
人机,2026-05-10T07:41:37.227Z,1778398897227 
挂件,2026-05-10T07:41:37.162Z,1778398897162 
艾斯比,2026-05-10T07:41:37.145Z,1778398897145 
艾斯­比,2026-05-10T07:41:37.109Z,1778398897109 
艾斯比,2026-05-10T07:41:36.998Z,1778398896998 
？你是人啊,2026-05-10T07:41:36.751Z,1778398896751 
